id_paciente,nombre,apellido_paterno,apellido_materno,seguro_social,latitud,longitud
P0710,Jorge,Martínez,Pérez,4136358026,26.002562311475213,-102.67958846804547
P0711,Carlos,Pérez,González,10213719326,30.05828387568039,-109.03200984049505
P0712,Lucía,Rodríguez,García,47367325068,19.054461977035476,-100.96926790959922
P0713,Jorge,García,Hernández,72743194722,19.698039399544587,-103.43012514421976
P0714,Ana,González,García,19601692571,20.723502658257782,-97.53101979757432
P0715,Carlos,González,Martínez,6832155381,20.96840147410245,-89.60680287491223
P0716,Luis,Martínez,García,9222470656,22.17631001321523,-100.19148751984717
P0717,Sofía,García,Torres,93584581844,19.641130598728253,-97.13484161480342
P0718,Ana,González,Rodríguez,9682920083,18.42746207391315,-100.08201332084758
P0719,Miguel,Sánchez,Sánchez,34086258592,17.016388873768488,-97.4655962267394
P0720,Luis,López,Hernández,81091389957,18.361508348149247,-100.09613227031754
P0721,María,Pérez,Hernández,63434194627,21.125911223344666,-101.67632641998419
P0722,Juan,Martínez,Sánchez,56469718811,17.060278694381072,-93.33205789662729
P0723,Miguel,García,González,6874226881,32.52628154471953,-116.97480732649684
P0724,Luis,Rodríguez,Torres,34738605093,15.073272152341902,-92.20126000384842
P0725,Jorge,Sánchez,Torres,70424888392,20.637339785779083,-103.31073678757603
P0726,Ana,González,Rodríguez,65654676535,17.72245038114736,-96.54593362157416
P0727,Ana,García,Rodríguez,72561877567,20.53086602520325,-89.69185616107487
P0728,Carlos,Martínez,González,76053891545,20.141805738097997,-101.15353343818266
P0729,Ana,Hernández,Sánchez,43068450602,17.092406861717283,-98.83286145204401
P0730,Lucía,García,Sánchez,90940816126,21.373737948692963,-99.06750556124146
P0731,Miguel,Martínez,Sánchez,43942605670,20.32120148324819,-97.0851123327466
P0732,Sofía,Ramírez,González,12988232691,22.250482614356454,-101.04396622009499
P0733,Ana,Martínez,Martínez,60901504545,21.80890476674051,-102.95420048953716
P0734,María,Hernández,Ramírez,37323708630,27.25299942069632,-113.77487422698562
P0735,Miguel,Pérez,Torres,39451396807,25.313931313494827,-107.56628681011514
P0736,Jorge,Martínez,Sánchez,32741873146,19.83457700486585,-90.48953133104007
P0737,Ana,Pérez,González,20803043899,20.656577430238258,-103.3343928675759
P0738,Lucía,García,Hernández,18020308665,17.902540647114478,-92.98575021139038
P0739,Jorge,Ramírez,López,32599709430,19.024065078489276,-98.00201947535548
P0740,Sofía,Sánchez,Martínez,51146329005,19.17312383522841,-99.18236994425072
P0741,Jorge,García,Torres,17646717162,25.279511439944198,-100.32243988413963
P0742,Ana,Hernández,Sánchez,13624034674,25.60049310927255,-103.36650696831552
P0743,Juan,Ramírez,Pérez,15422902586,20.46855556733376,-99.57585804507458
P0744,Lucía,Martínez,González,23981050045,19.737515103094857,-101.64710763254239
P0745,Luis,Pérez,García,5737014233,22.116511045051244,-101.53330562188269
P0746,Lucía,Sánchez,García,56730930579,17.752475243276503,-97.44574493223676
P0747,Elena,Rodríguez,Torres,43349199103,27.48224202420059,-105.17795026100306
P0748,María,Torres,Rodríguez,1832973536,21.304570757477975,-103.14588929183662
P0749,Carlos,García,González,60178474459,19.07389988128935,-87.83169939578981
P0750,Sofía,López,Ramírez,93476786501,19.694786301666344,-103.44794838891758
P0751,Sofía,Rodríguez,González,52173244991,26.54166844810044,-105.89299635499755
P0752,Miguel,López,Torres,91841933131,19.3327065445045,-99.3270288010594
P0753,Jorge,Ramírez,López,40615628917,27.441503754365847,-109.93357626967588
P0754,Juan,Rodríguez,García,38798544135,18.728481858550396,-98.99798283735694
P0755,Lucía,Martínez,Rodríguez,71257339999,18.11803145465658,-95.80501256270445
P0756,Jorge,Ramírez,Pérez,36382665802,19.5181031642833,-100.91098644354113
P0757,Ana,Torres,Sánchez,86240477259,21.249861644099628,-97.6438785201356
P0758,Sofía,Martínez,Torres,74495845604,23.27767064653314,-100.52092534863544
P0759,Carlos,García,Martínez,546618539,16.876621166800486,-95.03594325979145
P0760,Luis,Pérez,García,84775511693,15.126426446327306,-92.5180057773705
P0761,Carlos,López,Hernández,49432360253,18.93556737384323,-98.01924636254829
P0762,Elena,Pérez,Rodríguez,15233766604,16.518174996838297,-96.82373962728282
P0763,Elena,Hernández,López,87536236123,20.346617921766725,-104.60044129523517
P0764,Juan,López,García,6373471727,19.588375900587216,-88.05423917346629
P0765,Elena,López,Sánchez,90762805661,19.32277304456134,-102.82615300480464
P0766,Lucía,González,Martínez,73141889000,21.926404335406016,-99.98211337684864
P0767,Lucía,Torres,Torres,83178769748,20.137783435406725,-97.5157132113984
P0768,Miguel,Martínez,Martínez,82297479378,17.777300813620307,-91.86943763829588
P0769,Elena,González,Pérez,91335009134,22.13406451077377,-102.15117013463336
P0770,Sofía,Pérez,Martínez,3643596377,19.25695869400684,-98.20122398978135
P0771,Luis,Hernández,González,50788671111,21.493677645094415,-104.8993092510489
P0772,Carlos,Ramírez,López,61547609886,18.859083078925128,-97.88809789594278
P0773,Lucía,Hernández,García,72464323308,16.14447099241559,-92.6937995909504
P0774,Elena,González,García,27563081594,26.667716026831968,-108.26425946027872
P0775,María,González,Sánchez,53225561017,20.40584763140344,-103.73405040546164
P0776,Sofía,Rodríguez,Ramírez,85808139219,18.936324114037824,-102.17696171132813
P0777,Ana,Hernández,Pérez,56775068363,19.470839489958784,-99.09075201810505
P0778,Jorge,García,Martínez,50056114893,19.099785519885156,-102.35433183107637
P0779,Lucía,Hernández,Martínez,83495606389,20.271350279957513,-101.80988635181428
P0780,Miguel,Ramírez,Sánchez,27571634605,19.089458835745237,-102.18505929418932
P0781,Miguel,Pérez,García,32384740576,20.58433289610619,-104.16393194128942
P0782,Carlos,López,García,87980860370,20.448492976606364,-103.60481214611852
P0783,Luis,Pérez,Ramírez,95405865371,22.351911271269316,-103.78214974533537
P0784,Miguel,Rodríguez,Sánchez,88493557131,19.295555837327463,-99.56412068706304
P0785,Carlos,García,Martínez,21856740480,20.601915680909705,-100.07520892813199
P0786,María,Hernández,Pérez,94049338378,17.01924871806632,-97.77170378704803
P0787,Jorge,González,López,64781882555,18.65226011243836,-95.67468778082937
P0788,María,Hernández,Pérez,10064133703,27.41135584225577,-110.42926847807516
P0789,María,Rodríguez,Hernández,61318876773,18.633115095250147,-98.62880656490253
P0790,Miguel,Pérez,Sánchez,49193174742,23.266039504324716,-106.39273796217806
P0791,Carlos,Sánchez,Ramírez,11411982121,27.968996757563517,-110.8270050612488
P0792,Miguel,Martínez,García,68194117511,16.550687557787363,-93.45817604465078
P0793,Lucía,Ramírez,Martínez,58483335418,24.54735975387265,-107.1840407034566
P0794,Elena,Martínez,Martínez,80419799622,19.610208189448013,-103.86105790077204
P0795,Elena,García,López,5341835053,19.41879060363827,-98.99593796685495
P0796,Jorge,Sánchez,Ramírez,68353942339,25.65517861612309,-103.06855407583325
P0797,Carlos,Torres,López,41428706200,18.609242860867017,-98.46361062732129
P0798,Luis,Torres,García,46275874503,25.67592120696983,-100.24149730415127
P0799,Carlos,Hernández,Rodríguez,92084688912,21.04193551768253,-89.55997652785018
P0800,Jorge,Rodríguez,Rodríguez,41687200260,19.49533183053424,-96.89699768798363
P0801,Lucía,López,López,98591181372,16.71487362011131,-97.51593284210978
P0802,Lucía,Martínez,González,14082384060,25.818165409228353,-108.23203260845757
P0803,Carlos,López,González,81893613117,23.38340925047369,-98.07734900504585
P0804,María,Hernández,Martínez,49286782373,28.83698497047044,-105.91160440520113
P0805,Sofía,Pérez,Hernández,89299426815,31.89109983692423,-116.6120158253044
P0806,Elena,Pérez,Ramírez,51862614178,17.976570544461975,-93.35328999409202
P0807,Luis,García,González,49283515843,24.84069473326443,-107.00760908258835
P0808,Lucía,Hernández,Martínez,99296207786,17.299202960156794,-93.20771079537818
P0809,Elena,Hernández,Martínez,62418746192,26.032879260063865,-98.21656268778179
P0810,Carlos,Pérez,Hernández,33908349099,22.84401860973487,-99.3916881983672
P0811,Jorge,Pérez,González,82295565790,16.735647499863287,-98.64634013231131
P0812,Sofía,Hernández,Torres,28686087419,20.942140066974204,-99.5661725005063
P0813,María,Sánchez,González,52051531555,20.035226862389166,-103.68169294993717
P0814,Carlos,Sánchez,López,12403920713,20.498624263794515,-102.64417520093669
P0815,María,López,Martínez,4892410380,20.51256602467154,-101.3434707285611
P0816,María,López,Rodríguez,79746401515,25.895637132514484,-100.08025479092763
P0817,Carlos,Torres,Martínez,31469134966,22.83954758875779,-105.7506598885281
P0818,Lucía,González,González,84633222638,19.265835454673685,-99.12543074412339
P0819,Lucía,Torres,González,43905184156,21.154371527041825,-101.64585500595835
P0820,María,García,Pérez,74251199299,15.585897629437852,-92.11747835329572
P0821,Carlos,Torres,González,57986206210,20.33792582768904,-102.03788498593208
P0822,María,Pérez,Pérez,26316568829,21.838676364073713,-100.13140005773245
P0823,Luis,García,López,56928976701,20.815383368938406,-104.41372942676475
P0824,Ana,Hernández,Ramírez,85178430573,26.366880564950254,-102.3987600005023
P0825,Sofía,Sánchez,García,4865522982,24.53665415399927,-99.78998645055485
P0826,Miguel,López,López,94478524324,21.816332282741122,-105.21943654941825
P0827,Luis,López,Torres,46468624719,19.068032427503532,-98.18813976513987
P0828,Elena,López,Torres,59804203228,20.604828588068074,-103.42553286658466
P0829,Juan,González,Ramírez,23043753100,20.30579670547716,-99.64612789753076
P0830,Jorge,Martínez,Hernández,8902146748,23.99246436166649,-99.80651710090571
P0831,Sofía,Pérez,Pérez,50533442341,21.51540845643021,-98.38503821947752
P0832,Luis,Sánchez,Rodríguez,78748545279,29.48039456204525,-110.11436028633175
P0833,Ana,González,González,629992335,25.95698883134446,-108.67498075525947
P0834,Carlos,Torres,Rodríguez,2141590592,16.603923957612537,-98.4395222128954
P0835,Luis,Hernández,Pérez,7392797721,27.06045516849195,-106.18199138713315
P0836,Lucía,Ramírez,García,82141948368,18.342659536407407,-99.68841900960324
P0837,Sofía,Torres,Hernández,87753362818,21.301635590675662,-89.20269855947546
P0838,María,López,Hernández,93193884560,27.385254760158936,-99.56607020871488
P0839,Juan,Torres,Sánchez,82268503721,21.10037787399619,-101.71895641116166
P0840,Miguel,Pérez,Torres,72086312226,19.536595604884987,-102.1142299059398
P0841,Jorge,Martínez,Rodríguez,71057234304,18.656513135305186,-100.44904635657674
P0842,Ana,López,Rodríguez,59711431223,20.17411806158891,-100.00357353094425
P0843,Jorge,Hernández,Ramírez,96572091236,24.685371414642365,-106.43906135934276
P0844,Sofía,Hernández,González,31115197582,19.98926781301159,-97.89600659957839
P0845,Ana,García,Hernández,74938592084,20.503788654988686,-97.46572355345339
P0846,Ana,Pérez,Ramírez,96671885219,20.982063608306195,-89.6133613748644
P0847,Ana,López,Martínez,73710832583,21.039229796071982,-104.356676297456
P0848,Lucía,Sánchez,Sánchez,73256974618,16.5236968368098,-97.35383184518518
P0849,Elena,Hernández,Martínez,85736571987,21.132612817790037,-104.6176356919015
P0850,Miguel,Hernández,Sánchez,52431561704,17.754674846419967,-97.55418968819212
P0851,Ana,García,Rodríguez,59503179485,17.4137299693809,-91.45823838339943
P0852,Luis,Pérez,Hernández,73113664673,22.487054671733635,-103.91133967337271
P0853,Juan,García,Hernández,52895391460,19.9151228386237,-100.6131369763928
P0854,Sofía,Torres,Torres,34390939274,24.72168914281721,-99.86657485729789
P0855,Carlos,Hernández,Sánchez,17006788679,25.586940933216024,-100.05852028918602
P0856,Miguel,Hernández,Rodríguez,99282782508,19.44982157752898,-96.96040679595124
P0857,María,González,González,24721003952,20.70903755244112,-89.87174362356885
P0858,María,González,López,44157021224,19.436737599381186,-98.96988383842489
P0859,Luis,Torres,García,74079231861,23.532968233375716,-103.03411789386163
P0860,Ana,Hernández,Sánchez,66315198401,19.313554963908686,-99.07740615316348
P0861,Lucía,Pérez,López,76945549722,17.42454847950151,-98.73874158990546
P0862,Lucía,López,Pérez,33168276858,20.278622840534556,-97.56901944376672
P0863,Juan,Torres,González,35817343285,16.915569674042796,-92.60450248624977
P0864,Elena,González,López,76152959428,20.185563087035142,-99.76102529421992
P0865,Jorge,González,Pérez,48329234784,19.626217266403675,-97.81314911782472
P0866,María,Rodríguez,Sánchez,72582933134,32.60895188552572,-115.45034872264864
P0867,Juan,López,Rodríguez,21399364053,17.910198550857498,-92.66037104026547
P0868,Ana,Torres,Hernández,77810239169,19.410154781574757,-99.02773216941205
P0869,Miguel,Sánchez,Torres,22167323912,20.894964282275296,-98.53471584163135
P0870,Lucía,Ramírez,Pérez,28575898336,16.82531443664903,-93.09852241899088
P0871,Luis,González,Rodríguez,55055832061,22.258296616596756,-100.56832487044528
P0872,María,Ramírez,Hernández,66969583371,20.44547358065387,-101.54416433563392
P0873,Ana,Pérez,Pérez,49594840429,20.505571518461107,-86.94885622305083
P0874,Elena,García,Martínez,15835069385,23.025653998594642,-105.7168309425684
P0875,Carlos,Torres,Rodríguez,78078467814,22.610152028692024,-101.80852237079164
P0876,Lucía,García,Martínez,19225847699,20.643083128705012,-97.3218600026345
P0877,Juan,Martínez,Hernández,32384525310,16.383944143698898,-97.3668119923691
P0878,Juan,Rodríguez,Pérez,23017579962,28.285575645099254,-100.85959955521487
P0879,María,García,Ramírez,80507978305,20.991898810669035,-89.64396984701528
P0880,Carlos,González,López,31372179109,16.181489692909008,-90.84275393633985
P0881,Jorge,Rodríguez,González,79981683587,17.229856424608382,-98.77861350454548
P0882,Ana,Pérez,Rodríguez,58414020772,19.282659972819665,-99.34775471480839
P0883,Juan,Torres,Sánchez,71058549054,15.989496557887529,-96.21788045789965
P0884,Miguel,Ramírez,García,19541820872,28.758860760738518,-103.93411764461953
P0885,Luis,Sánchez,Rodríguez,10777763394,18.553986544150238,-98.06643234929093
P0886,María,Martínez,Hernández,353872432,26.80927671382461,-105.81178755129591
P0887,Jorge,López,Martínez,77074974525,21.528138724137232,-104.92324282766708
P0888,Luis,López,Pérez,64285572391,24.21153821018469,-107.17772271414219
P0889,Lucía,García,Rodríguez,24875584962,18.894718094657478,-97.78015865087886
P0890,Juan,Pérez,Torres,44503483794,29.23245235853361,-110.64207775648055
P0891,Miguel,Ramírez,Hernández,48666419054,25.841433299111344,-97.39860492531312
P0892,Jorge,Martínez,García,71644430070,19.46875050154019,-99.21266133202495
P0893,Sofía,Sánchez,García,6291513909,28.787074996211608,-107.24243397038015
P0894,Lucía,Ramírez,Ramírez,93668064234,16.674625086273068,-99.0675756935712
P0895,Luis,Torres,González,93764681131,18.615188209896957,-99.3238131626969
P0896,Miguel,García,Rodríguez,95565703996,17.192644099949916,-99.47701549787323
P0897,Carlos,Rodríguez,Hernández,56695699728,21.54001670513677,-102.94915921423033
P0898,Juan,López,Pérez,12137834029,31.091717898616842,-111.87205438872878
P0899,Elena,Pérez,Sánchez,95595615585,20.49396897196491,-104.9910786522813
P0900,Juan,López,Hernández,9764579056,20.123625474848865,-98.4703800969905
P0901,Luis,Pérez,Torres,15700998068,26.48545641968284,-100.30354930942171
P0902,Carlos,López,López,62474437459,19.27147753679819,-97.67296395703113
P0903,Carlos,Ramírez,González,67362608462,19.347870824786426,-99.11632697449497
P0904,Luis,Sánchez,González,81737115951,19.416787174467505,-102.12488210508015
P0905,María,Pérez,Pérez,31693795667,18.000565194588376,-94.54077771810583
P0906,Sofía,Torres,Sánchez,1164494144,19.505431040502508,-99.22825362965743
P0907,Jorge,Torres,Rodríguez,88494219654,17.216682748319126,-99.78813556611968
P0908,Elena,Rodríguez,López,66592193881,27.99709232593568,-108.01244557658318
P0909,Juan,Torres,Torres,59082495505,19.861106308922075,-104.07189195321207
P0910,Ana,Pérez,Martínez,14982721899,19.240633971836928,-99.0644273200816
P0911,Jorge,Rodríguez,Hernández,89617001359,16.236586337957114,-97.48725034770234
P0912,Ana,García,López,59154372520,21.066895877370957,-99.9173218377129
P0913,Ana,Pérez,López,64779542772,20.208602668270302,-98.01154386762809
P0914,Juan,Pérez,Ramírez,66528162707,15.358999863655198,-92.69674481219523
P0915,Lucía,Hernández,Martínez,53993456917,20.861276792887466,-88.44160822432295
P0916,Ana,Torres,García,93583065823,20.587859349307692,-103.23211636933935
P0917,María,López,Ramírez,89776749477,21.68985586747746,-102.58605612267458
P0918,Elena,Hernández,Martínez,82632601836,18.860608765728678,-99.21477694199123
P0919,Juan,González,Sánchez,92432140538,21.078704270897724,-97.78672372019223
P0920,Luis,López,López,30819861497,21.195253886815287,-101.67160255081075
P0921,Elena,Martínez,Rodríguez,73419273423,29.093018036530033,-109.76235424449571
P0922,Ana,Rodríguez,Torres,7915011911,20.078560439499746,-101.5186368600689
P0923,Elena,Torres,García,86821524452,20.674469663751243,-101.31403247640954
P0924,Luis,López,Sánchez,52602587669,21.532213516733567,-104.8952922640431
P0925,Elena,Sánchez,Pérez,13463537874,25.915538003458988,-100.37770688757759
P0926,Sofía,González,Torres,72514669994,21.017363797550615,-88.89653523366692
P0927,Juan,Martínez,Torres,55178829055,17.662363010863505,-97.32827378679005
P0928,María,Ramírez,Rodríguez,77320413798,22.14188455463367,-102.28602920628367
P0929,Ana,López,López,50260935775,20.706772684677503,-103.60105920178623
P0930,Ana,Martínez,Martínez,67876278536,17.346962979621658,-92.67697788202392
P0931,Elena,González,López,20445229252,25.655274389257507,-100.08300881709644
P0932,Sofía,González,Martínez,95261202014,20.69051216419393,-103.32857319688299
P0933,Sofía,López,Hernández,57373368369,18.519906422684407,-88.27832589368614
P0934,Juan,Hernández,Hernández,47052333734,20.59714290049332,-100.40307817195693
P0935,María,López,Ramírez,78199494697,17.691636720943144,-95.48669630534609
P0936,Luis,Torres,Martínez,23526948980,18.804115885105485,-88.73163417777242
P0937,Jorge,González,González,86617583562,17.156893184934038,-92.50760798172013
P0938,Sofía,Pérez,González,35629856363,20.69162050738923,-103.961475423249
P0939,Elena,Sánchez,López,32604215030,17.93992460380339,-98.28738439950679
P0940,Juan,López,González,50705139460,19.016026493355813,-98.20552209165267
P0941,Miguel,Ramírez,Rodríguez,31808830813,25.604177621400435,-99.78108997628541
P0942,Luis,Torres,Rodríguez,78939017646,19.334279136703785,-97.75690402853866
P0943,Lucía,Rodríguez,Martínez,93199961900,20.31280772881289,-102.76380534603182
P0944,Miguel,González,García,43145878766,19.98098480915695,-97.8360482736164
P0945,Luis,González,González,12907461328,20.814277457235523,-98.72737117151028
P0946,Ana,García,González,85101941134,20.483743601249778,-103.70574691507055
P0947,Ana,Torres,Torres,97579837630,17.192578456428258,-97.7757106505156
P0948,Ana,García,Hernández,28510947445,16.96738853488355,-93.13820616435706
P0949,Miguel,Rodríguez,Martínez,93102586691,25.633849962499188,-104.38850536530727
P0950,Sofía,González,Torres,18028539773,19.37849384424469,-99.20988828925995
P0951,Ana,Rodríguez,García,86340793437,19.640331925363544,-98.4166256771005
P0952,Lucía,Sánchez,González,92900549287,19.80639722160134,-97.812788927779
P0953,Lucía,Ramírez,Ramírez,53403905363,18.726301092316476,-100.4895166052056
P0954,Juan,González,López,45619767663,19.33980100853032,-99.22593033477408
P0955,Jorge,García,Martínez,67137904651,17.111433982839237,-92.48984181954853
P0956,María,Pérez,López,69301198033,19.46265523072408,-100.4845519085998
P0957,Miguel,Torres,González,77856856269,27.484023587623664,-99.52950715033806
P0958,Lucía,Martínez,García,90416050219,20.23146759991844,-102.60364534966463
P0959,Juan,González,Rodríguez,55138961989,19.307489418994294,-99.25066039696445
P0960,Sofía,López,Sánchez,98802273051,18.465134260734317,-95.3007288074448
P0961,Luis,Pérez,López,63798367782,23.670559246247144,-100.64013030413642
P0962,Sofía,López,Martínez,77932505148,18.49601370717552,-98.83443247728495
P0963,Jorge,López,Hernández,51630962756,18.922564865009793,-99.24900169718302
P0964,Ana,Rodríguez,Rodríguez,68861445633,20.840421030374934,-99.73449087056721
P0965,Carlos,Torres,Sánchez,2836292038,23.83022727696946,-103.30581281011749
P0966,Luis,López,Sánchez,40078458208,21.125986475184146,-86.81779846612996
P0967,Miguel,Ramírez,Hernández,14704400083,30.721132151150602,-109.59382359452712
P0968,Ana,García,Torres,94507197871,18.86577400388969,-98.47585252603851
P0969,Carlos,Torres,González,25984653945,18.816925363884874,-97.20369000583926
P0970,Sofía,Hernández,López,92136581979,15.628895620828027,-93.29543236336144
P0971,Ana,Pérez,Sánchez,31247532365,16.261424788954617,-96.42893110218554
P0972,María,López,Hernández,40695130139,22.256151117455676,-97.83382699240559
P0973,Elena,Hernández,Pérez,82969080020,18.880831178590448,-102.14472044848044
P0974,Elena,Rodríguez,Rodríguez,54063468821,19.244914966161765,-99.09288506432358
P0975,Luis,Hernández,Pérez,33516751349,27.17937462722246,-101.43209939334632
P0976,Jorge,Rodríguez,Hernández,2203298802,17.883157900985832,-98.67747395914265
P0977,Juan,Martínez,Pérez,53443098402,18.958994300666888,-98.42094305203757
P0978,Luis,Martínez,Pérez,61346867961,19.541059019928788,-96.94572663698472
P0979,Sofía,Hernández,Hernández,36611006005,21.71367087622968,-105.28413058865523
P0980,Juan,González,Hernández,61313252903,19.17888920496962,-100.20684199374445
P0981,Sofía,Sánchez,Martínez,20432858404,19.273208853606935,-99.21516344100307
P0982,Luis,Rodríguez,Sánchez,33648392886,20.866622039979067,-102.00215080247968
P0983,Lucía,Pérez,Torres,14083973428,18.986331501260256,-98.41650091746118
P0984,Ana,Rodríguez,Torres,81561584035,32.56579672004259,-115.3487132119073
P0985,Juan,Rodríguez,Torres,15613558633,20.068705656276887,-98.92507524225441
P0986,Lucía,Sánchez,García,24832369631,20.001969765693193,-103.97913490173545
P0987,María,García,Sánchez,59696424116,18.963021306416092,-99.95720046227662
P0988,María,Torres,Sánchez,41591530638,20.90327448984905,-99.23260087744283
P0989,Carlos,Sánchez,Sánchez,36782077907,19.01095830799402,-98.21750720553976
P0990,Elena,Sánchez,Hernández,23749792894,18.151769724146458,-97.80210110077118
P0991,Sofía,Martínez,Hernández,67398810510,15.339803907993087,-92.77641614550339
P0992,Ana,Torres,González,50241950215,22.888198830296027,-99.0355391575171
P0993,Elena,Ramírez,García,2872607638,17.39164191678449,-95.84823625075856
P0994,Jorge,González,Martínez,79416730208,20.381121595051606,-104.54440958147002
P0995,Carlos,López,Rodríguez,31812335813,30.87707992355783,-110.78161464178504
P0996,Miguel,González,García,37596735620,16.858042758709136,-99.85551609050087
P0997,Luis,Rodríguez,Ramírez,16443211136,16.573849761120186,-96.0290326898551
P0998,Juan,Sánchez,Sánchez,84398193918,16.4889687359974,-98.25823589222054
P0999,Ana,García,González,23312350968,17.35230388595282,-99.5458022296126
P1000,Luis,Pérez,García,39189926489,19.278215359146902,-99.12843653511011
P1001,Ana,Pérez,López,47026022397,19.777394549132147,-102.38233859038108
P1002,Carlos,González,Ramírez,17538008545,31.328742559455634,-109.58927477930001
P1003,Elena,Rodríguez,Sánchez,19193353411,20.953981426810632,-89.65398921509755
P1004,Luis,García,López,36624772605,28.986395516415342,-111.15442707559671
P1005,Ana,González,Ramírez,12165187430,19.412009905880545,-103.79553269833217
P1006,Luis,Pérez,Rodríguez,3552850126,20.63036761541371,-103.30658378252531
P1007,Luis,Hernández,Torres,60717967930,28.69201066481105,-106.15761530656495
P1008,Luis,López,Rodríguez,2604930981,19.26181673372764,-99.63074485710804
P1009,Carlos,Pérez,Hernández,21409474600,20.95281377210975,-101.44596380192455
P1010,María,López,González,14274759628,31.7014872209655,-106.42890467462261
P1011,Luis,González,Martínez,51150527019,21.648428649408185,-99.81289512248759
P1012,Jorge,Torres,Martínez,35314567397,25.784205258145537,-100.29686064029075
P1013,Juan,García,Ramírez,1821633953,19.34371000001889,-99.00461460401398
P1014,Jorge,Hernández,Martínez,5725879166,21.8026702936487,-102.80456103895575
P1015,Miguel,Torres,Ramírez,57990870185,22.80232456019589,-98.96551346113638
P1016,Sofía,González,García,18492053171,25.597401221786985,-108.31892325916026
P1017,Juan,Ramírez,López,91274196223,19.572186221919534,-99.20142528071759
P1018,Juan,Hernández,Martínez,34847626631,17.058139361899237,-96.6763137818421
P1019,Lucía,González,Torres,17466378368,19.874468566762705,-101.49527581951476
P1020,Lucía,García,Sánchez,37037522399,19.456480105036515,-96.95946691620195
P1021,Miguel,Pérez,Hernández,30770812465,29.172519776706046,-110.88637425420539
P1022,Jorge,López,López,77436209702,18.840575095402414,-97.09998988406157
P1023,Sofía,Rodríguez,Rodríguez,8016178502,17.995672035970983,-97.72755292500152
P1024,Juan,Sánchez,González,42377029867,19.244853422646095,-98.22865870079816
P1025,María,Pérez,Rodríguez,38253548332,20.76035194758138,-97.22841833451423
P1026,Miguel,Pérez,Ramírez,43291444528,19.049557469504666,-100.0319799519288
P1027,Miguel,Pérez,Martínez,89210798594,19.381861025061678,-99.24106134847779
P1028,Luis,Sánchez,Sánchez,23380356901,19.439622974763857,-90.22361365632936
P1029,Sofía,Pérez,Sánchez,45359036200,17.53585813789161,-96.77806668681808
P1030,Lucía,Ramírez,Torres,107209854,29.05060221975969,-110.96609951366402
P1031,María,Torres,Martínez,1467388342,19.55296579333017,-102.96520386104883
P1032,Juan,Sánchez,Rodríguez,17120948905,22.202834439767564,-101.941633875511
P1033,Miguel,Ramírez,Pérez,29911379255,20.635978629065423,-87.06760574470358
P1034,Luis,Ramírez,Hernández,92817465511,17.38865699709937,-92.9952910768621
P1035,Ana,Hernández,Pérez,76665638684,18.51093456398594,-88.2960293646435
P1036,Jorge,González,Rodríguez,55201630201,20.55139188595916,-100.67419729705126
P1037,Luis,Torres,Torres,7998417777,20.075524745379983,-104.43952065338976
P1038,Ana,Ramírez,Pérez,79955027632,25.337843477643784,-105.72336388401642
P1039,Juan,Rodríguez,Torres,66536113295,20.92777653816152,-89.6161822031188
P1040,Lucía,Pérez,Rodríguez,55805621625,20.04865870988653,-100.70535418068734
P1041,Juan,Torres,Sánchez,40072031474,16.578546155259577,-92.71831360707206
P1042,Sofía,Torres,Rodríguez,58940294208,22.634621454222316,-101.70301869314609
P1043,Luis,Rodríguez,Rodríguez,71229636812,20.027473447474808,-99.86235430406188
P1044,Juan,González,Torres,38242508886,18.71400076740631,-96.62224351461259
P1045,Jorge,García,García,77745075592,20.512523986394513,-101.8719632209849
P1046,Elena,Ramírez,Sánchez,93392736077,19.078380852398606,-98.79774319698845
P1047,Ana,Martínez,Ramírez,70032765155,18.21370101681034,-98.30829743259336
P1048,Carlos,Martínez,Sánchez,54519570927,19.932291539158154,-100.82001381657247
P1049,Juan,Hernández,López,28608618214,31.18900536861497,-108.28132172318571
P1050,Sofía,Hernández,Sánchez,14973229811,24.765609599935186,-107.71468633058568
P1051,Jorge,Ramírez,Hernández,72188481459,18.80943539757004,-97.15848521040787
P1052,Elena,Pérez,Pérez,48315177706,25.662284576457743,-100.42352707361857
P1053,Miguel,González,Rodríguez,38738451831,16.905619370362956,-99.30024735080124
P1054,Juan,Martínez,Torres,16447564464,19.406193861667173,-100.08383014563987
P1055,María,González,Sánchez,90435193240,30.72700885640348,-111.84102143650924
P1056,Ana,López,Rodríguez,67954796133,18.976655179971655,-101.2036502896704
P1057,Lucía,Martínez,López,294647057,22.164040894783113,-100.50216963815448
P1058,Sofía,González,García,14688466775,19.453381290297067,-99.11906375955503
P1059,Carlos,Martínez,Pérez,13449438329,21.524916023770217,-104.87555799056527
P1060,María,Torres,López,78499807591,19.73255505437517,-103.3516605127561
P1061,Ana,Torres,Torres,52480434640,19.32205822067155,-103.59551632463872
P1062,Elena,Sánchez,Torres,1215634764,27.902267003784583,-110.8658488988011
P1063,Elena,Rodríguez,Rodríguez,25232881095,22.127853455830316,-101.00526761080755
P1064,Luis,Rodríguez,López,97576877876,16.231574092118542,-97.39688905359574
P1065,Lucía,Rodríguez,Ramírez,91583459083,19.716372804815638,-103.45956653235753
P1066,Elena,Martínez,García,60776153989,19.844267218919214,-96.93326244683666
P1067,Juan,Sánchez,Ramírez,22601924445,20.27099057020172,-98.95863610355529
